type,vertex1,vertex2,intensity, probability
1,768,768,0.25,0.8
1,762,763,0.25,0.8
1,762,764,0.5,0.8
1,762,765,0.25,0.8
1,762,766,0.25,0.8
1,762,767,0.5,0.8
1,762,768,0.25,0.8
1,763,764,0.5,0.8
1,763,765,0.25,0.8
1,763,766,0.25,0.8
1,763,767,0.5,0.8
1,763,768,0.25,0.8
1,764,765,0.5,0.8
1,764,766,0.5,0.8
1,764,767,1,0.8
1,764,768,0.5,0.8
1,765,766,0.25,0.8
1,765,767,0.5,0.8
1,765,768,0.25,0.8
1,766,767,0.5,0.8
1,766,768,0.25,0.8
1,767,768,0.5,0.8
1,769,770,0.5,0.8
1,769,771,0.25,0.8
1,769,772,0.5,0.8
1,769,773,0.25,0.8
1,769,774,0.5,0.8
1,769,775,0.5,0.8
1,769,769,0.25,0.8
1,769,770,0.5,0.8
1,769,771,0.25,0.8
1,769,772,0.5,0.8
1,769,773,0.25,0.8
1,769,774,0.5,0.8
1,769,775,0.5,0.8
1,770,771,0.5,0.8
1,770,772,1,0.8
1,770,773,0.5,0.8
1,770,774,1,0.8
1,770,775,1,0.8
1,770,769,0.5,0.8
1,770,770,1,0.8
1,770,771,0.5,0.8
1,770,772,1,0.8
1,770,773,0.5,0.8
1,770,774,1,0.8
1,770,775,1,0.8
1,771,772,0.5,0.8
1,771,773,0.25,0.8
1,771,774,0.5,0.8
1,771,775,0.5,0.8
1,771,769,0.25,0.8
1,771,770,0.5,0.8
1,771,771,0.25,0.8
1,771,772,0.5,0.8
1,771,773,0.25,0.8
1,771,774,0.5,0.8
1,771,775,0.5,0.8
1,772,773,0.5,0.8
1,772,774,1,0.8
1,772,775,1,0.8
1,772,769,0.5,0.8
1,772,770,1,0.8
1,772,771,0.5,0.8
1,772,772,1,0.8
1,772,773,0.5,0.8
1,772,774,1,0.8
1,772,775,1,0.8
1,773,774,0.5,0.8
1,773,775,0.5,0.8
1,773,769,0.25,0.8
1,773,770,0.5,0.8
1,773,771,0.25,0.8
1,773,772,0.5,0.8
1,773,773,0.25,0.8
1,773,774,0.5,0.8
1,773,775,0.5,0.8
1,774,775,1,0.8
1,774,769,0.5,0.8
1,774,770,1,0.8
1,774,771,0.5,0.8
1,774,772,1,0.8
1,774,773,0.5,0.8
1,774,774,1,0.8
1,774,775,1,0.8
1,775,769,0.5,0.8
1,775,770,1,0.8
1,775,771,0.5,0.8
1,775,772,1,0.8
1,775,773,0.5,0.8
1,775,774,1,0.8
1,775,775,1,0.8
1,769,770,0.5,0.8
1,769,771,0.25,0.8
1,769,772,0.5,0.8
1,769,773,0.25,0.8
1,769,774,0.5,0.8
1,769,775,0.5,0.8
1,770,771,0.5,0.8
1,770,772,1,0.8
1,770,773,0.5,0.8
1,770,774,1,0.8
1,770,775,1,0.8
1,771,772,0.5,0.8
1,771,773,0.25,0.8
1,771,774,0.5,0.8
1,771,775,0.5,0.8
1,772,773,0.5,0.8
1,772,774,1,0.8
1,772,775,1,0.8
1,773,774,0.5,0.8
1,773,775,0.5,0.8
1,774,775,1,0.8
1,776,777,0.5,0.8
1,776,778,0.25,0.8
1,776,779,0.25,0.8
1,776,780,0.5,0.8
1,776,781,0.25,0.8
1,776,782,0.25,0.8
1,776,776,0.25,0.8
1,776,777,0.5,0.8
1,776,778,0.25,0.8
1,776,779,0.25,0.8
1,776,780,0.5,0.8
1,776,781,0.25,0.8
1,776,782,0.25,0.8
1,777,778,0.5,0.8
1,777,779,0.5,0.8
1,777,780,1,0.8
1,777,781,0.5,0.8
1,777,782,0.5,0.8
1,777,776,0.5,0.8
1,777,777,1,0.8
1,777,778,0.5,0.8
1,777,779,0.5,0.8
1,777,780,1,0.8
1,777,781,0.5,0.8
1,777,782,0.5,0.8
1,778,779,0.25,0.8
1,778,780,0.5,0.8
1,778,781,0.25,0.8
1,778,782,0.25,0.8
1,778,776,0.25,0.8
1,778,777,0.5,0.8
1,778,778,0.25,0.8
1,778,779,0.25,0.8
1,778,780,0.5,0.8
1,778,781,0.25,0.8
1,778,782,0.25,0.8
1,779,780,0.5,0.8
1,779,781,0.25,0.8
1,779,782,0.25,0.8
1,779,776,0.25,0.8
1,779,777,0.5,0.8
1,779,778,0.25,0.8
1,779,779,0.25,0.8
1,779,780,0.5,0.8
1,779,781,0.25,0.8
1,779,782,0.25,0.8
1,780,781,0.5,0.8
1,780,782,0.5,0.8
1,780,776,0.5,0.8
1,780,777,1,0.8
1,780,778,0.5,0.8
1,780,779,0.5,0.8
1,780,780,1,0.8
1,780,781,0.5,0.8
1,780,782,0.5,0.8
1,781,782,0.25,0.8
1,781,776,0.25,0.8
1,781,777,0.5,0.8
1,781,778,0.25,0.8
1,781,779,0.25,0.8
1,781,780,0.5,0.8
1,781,781,0.25,0.8
1,781,782,0.25,0.8
1,782,776,0.25,0.8
1,782,777,0.5,0.8
1,782,778,0.25,0.8
1,782,779,0.25,0.8
1,782,780,0.5,0.8
1,782,781,0.25,0.8
1,782,782,0.25,0.8
1,776,777,0.5,0.8
1,776,778,0.25,0.8
1,776,779,0.25,0.8
1,776,780,0.5,0.8
1,776,781,0.25,0.8
1,776,782,0.25,0.8
1,777,778,0.5,0.8
1,777,779,0.5,0.8
1,777,780,1,0.8
1,777,781,0.5,0.8
1,777,782,0.5,0.8
1,778,779,0.25,0.8
1,778,780,0.5,0.8
1,778,781,0.25,0.8
1,778,782,0.25,0.8
1,779,780,0.5,0.8
1,779,781,0.25,0.8
1,779,782,0.25,0.8
1,780,781,0.5,0.8
1,780,782,0.5,0.8
1,781,782,0.25,0.8
1,783,784,0.5,0.8
1,783,785,0.5,0.8
1,783,786,0.5,0.8
1,783,787,0.5,0.8
1,783,788,0.5,0.8
1,783,789,1,0.8
1,783,783,1,0.8
1,783,784,0.5,0.8
1,783,785,0.5,0.8
1,783,786,0.5,0.8
1,783,787,0.5,0.8
1,783,788,0.5,0.8
1,783,789,1,0.8
1,784,785,0.25,0.8
1,784,786,0.25,0.8
1,784,787,0.25,0.8
1,784,788,0.25,0.8
1,784,789,0.5,0.8
1,784,783,0.5,0.8
1,784,784,0.25,0.8
1,784,785,0.25,0.8
1,784,786,0.25,0.8
1,784,787,0.25,0.8
1,784,788,0.25,0.8
1,784,789,0.5,0.8
1,785,786,0.25,0.8
1,785,787,0.25,0.8
1,785,788,0.25,0.8
1,785,789,0.5,0.8
1,785,783,0.5,0.8
1,785,784,0.25,0.8
1,785,785,0.25,0.8
1,785,786,0.25,0.8
1,785,787,0.25,0.8
1,785,788,0.25,0.8
1,785,789,0.5,0.8
1,786,787,0.25,0.8
1,786,788,0.25,0.8
1,786,789,0.5,0.8
1,786,783,0.5,0.8
1,786,784,0.25,0.8
1,786,785,0.25,0.8
1,786,786,0.25,0.8
1,786,787,0.25,0.8
1,786,788,0.25,0.8
1,786,789,0.5,0.8
1,787,788,0.25,0.8
1,787,789,0.5,0.8
1,787,783,0.5,0.8
1,787,784,0.25,0.8
1,787,785,0.25,0.8
1,787,786,0.25,0.8
1,787,787,0.25,0.8
1,787,788,0.25,0.8
1,787,789,0.5,0.8
1,788,789,0.5,0.8
1,788,783,0.5,0.8
1,788,784,0.25,0.8
1,788,785,0.25,0.8
1,788,786,0.25,0.8
1,788,787,0.25,0.8
1,788,788,0.25,0.8
1,788,789,0.5,0.8
1,789,783,1,0.8
1,789,784,0.5,0.8
1,789,785,0.5,0.8
1,789,786,0.5,0.8
1,789,787,0.5,0.8
1,789,788,0.5,0.8
1,789,789,1,0.8
1,783,784,0.5,0.8
1,783,785,0.5,0.8
1,783,786,0.5,0.8
1,783,787,0.5,0.8
1,783,788,0.5,0.8
1,783,789,1,0.8
1,784,785,0.25,0.8
1,784,786,0.25,0.8
1,784,787,0.25,0.8
1,784,788,0.25,0.8
1,784,789,0.5,0.8
1,785,786,0.25,0.8
1,785,787,0.25,0.8
1,785,788,0.25,0.8
1,785,789,0.5,0.8
1,786,787,0.25,0.8
1,786,788,0.25,0.8
1,786,789,0.5,0.8
1,787,788,0.25,0.8
1,787,789,0.5,0.8
1,788,789,0.5,0.8
1,790,791,1,0.8
1,790,792,1,0.8
1,790,793,0.5,0.8
1,790,794,1,0.8
1,790,795,1,0.8
1,790,796,0.5,0.8
1,790,790,1,0.8
1,790,791,1,0.8
1,790,792,1,0.8
1,790,793,0.5,0.8
1,790,794,1,0.8
1,790,795,1,0.8
1,790,796,0.5,0.8
1,791,792,1,0.8
1,791,793,0.5,0.8
1,791,794,1,0.8
1,791,795,1,0.8
1,791,796,0.5,0.8
1,791,790,1,0.8
1,791,791,1,0.8
1,791,792,1,0.8
1,791,793,0.5,0.8
1,791,794,1,0.8
1,791,795,1,0.8
1,791,796,0.5,0.8
1,792,793,0.5,0.8
1,792,794,1,0.8
1,792,795,1,0.8
1,792,796,0.5,0.8
1,792,790,1,0.8
1,792,791,1,0.8
1,792,792,1,0.8
1,792,793,0.5,0.8
1,792,794,1,0.8
1,792,795,1,0.8
1,792,796,0.5,0.8
1,793,794,0.5,0.8
1,793,795,0.5,0.8
1,793,796,0.25,0.8
1,793,790,0.5,0.8
1,793,791,0.5,0.8
1,793,792,0.5,0.8
1,793,793,0.25,0.8
1,793,794,0.5,0.8
1,793,795,0.5,0.8
1,793,796,0.25,0.8
1,794,795,1,0.8
1,794,796,0.5,0.8
1,794,790,1,0.8
1,794,791,1,0.8
1,794,792,1,0.8
1,794,793,0.5,0.8
1,794,794,1,0.8
1,794,795,1,0.8
1,794,796,0.5,0.8
1,795,796,0.5,0.8
1,795,790,1,0.8
1,795,791,1,0.8
1,795,792,1,0.8
1,795,793,0.5,0.8
1,795,794,1,0.8
1,795,795,1,0.8
1,795,796,0.5,0.8
1,796,790,0.5,0.8
1,796,791,0.5,0.8
1,796,792,0.5,0.8
1,796,793,0.25,0.8
1,796,794,0.5,0.8
1,796,795,0.5,0.8
1,796,796,0.25,0.8
1,790,791,1,0.8
1,790,792,1,0.8
1,790,793,0.5,0.8
1,790,794,1,0.8
1,790,795,1,0.8
1,790,796,0.5,0.8
1,791,792,1,0.8
1,791,793,0.5,0.8
1,791,794,1,0.8
1,791,795,1,0.8
1,791,796,0.5,0.8
1,792,793,0.5,0.8
1,792,794,1,0.8
1,792,795,1,0.8
1,792,796,0.5,0.8
1,793,794,0.5,0.8
1,793,795,0.5,0.8
1,793,796,0.25,0.8
1,794,795,1,0.8
1,794,796,0.5,0.8
1,795,796,0.5,0.8
1,797,798,0.25,0.8
1,797,799,0.5,0.8
1,797,800,0.25,0.8
1,797,801,0.5,0.8
1,797,802,0.5,0.8
1,797,803,0.5,0.8
1,797,797,0.25,0.8
1,797,798,0.25,0.8
1,797,799,0.5,0.8
1,797,800,0.25,0.8
1,797,801,0.5,0.8
1,797,802,0.5,0.8
1,797,803,0.5,0.8
1,798,799,0.5,0.8
1,798,800,0.25,0.8
1,798,801,0.5,0.8
1,798,802,0.5,0.8
1,798,803,0.5,0.8
1,798,797,0.25,0.8
1,798,798,0.25,0.8
1,798,799,0.5,0.8
1,798,800,0.25,0.8
1,798,801,0.5,0.8
1,798,802,0.5,0.8
1,798,803,0.5,0.8
1,799,800,0.5,0.8
1,799,801,1,0.8
1,799,802,1,0.8
1,799,803,1,0.8
1,799,797,0.5,0.8
1,799,798,0.5,0.8
1,799,799,1,0.8
1,799,800,0.5,0.8
1,799,801,1,0.8
1,799,802,1,0.8
1,799,803,1,0.8
1,800,801,0.5,0.8
1,800,802,0.5,0.8
1,800,803,0.5,0.8
1,800,797,0.25,0.8
1,800,798,0.25,0.8
1,800,799,0.5,0.8
1,800,800,0.25,0.8
1,800,801,0.5,0.8
1,800,802,0.5,0.8
1,800,803,0.5,0.8
1,801,802,1,0.8
1,801,803,1,0.8
1,801,797,0.5,0.8
1,801,798,0.5,0.8
1,801,799,1,0.8
1,801,800,0.5,0.8
1,801,801,1,0.8
1,801,802,1,0.8
1,801,803,1,0.8
1,802,803,1,0.8
1,802,797,0.5,0.8
1,802,798,0.5,0.8
1,802,799,1,0.8
1,802,800,0.5,0.8
1,802,801,1,0.8
1,802,802,1,0.8
1,802,803,1,0.8
1,803,797,0.5,0.8
1,803,798,0.5,0.8
1,803,799,1,0.8
1,803,800,0.5,0.8
1,803,801,1,0.8
1,803,802,1,0.8
1,803,803,1,0.8
1,797,798,0.25,0.8
1,797,799,0.5,0.8
1,797,800,0.25,0.8
1,797,801,0.5,0.8
1,797,802,0.5,0.8
1,797,803,0.5,0.8
1,798,799,0.5,0.8
1,798,800,0.25,0.8
1,798,801,0.5,0.8
1,798,802,0.5,0.8
1,798,803,0.5,0.8
1,799,800,0.5,0.8
1,799,801,1,0.8
1,799,802,1,0.8
1,799,803,1,0.8
1,800,801,0.5,0.8
1,800,802,0.5,0.8
1,800,803,0.5,0.8
1,801,802,1,0.8
1,801,803,1,0.8
1,802,803,1,0.8
1,804,805,0.5,0.8
1,804,806,0.5,0.8
1,804,807,1,0.8
1,804,808,0.5,0.8
1,804,809,0.5,0.8
1,804,810,1,0.8
1,804,804,1,0.8
1,804,805,0.5,0.8
1,804,806,0.5,0.8
1,804,807,1,0.8
1,804,808,0.5,0.8
1,804,809,0.5,0.8
1,804,810,1,0.8
1,805,806,0.25,0.8
1,805,807,0.5,0.8
1,805,808,0.25,0.8
1,805,809,0.25,0.8
1,805,810,0.5,0.8
1,805,804,0.5,0.8
1,805,805,0.25,0.8
1,805,806,0.25,0.8
1,805,807,0.5,0.8
1,805,808,0.25,0.8
1,805,809,0.25,0.8
1,805,810,0.5,0.8
1,806,807,0.5,0.8
1,806,808,0.25,0.8
1,806,809,0.25,0.8
1,806,810,0.5,0.8
1,806,804,0.5,0.8
1,806,805,0.25,0.8
1,806,806,0.25,0.8
1,806,807,0.5,0.8
1,806,808,0.25,0.8
1,806,809,0.25,0.8
1,806,810,0.5,0.8
1,807,808,0.5,0.8
1,807,809,0.5,0.8
1,807,810,1,0.8
1,807,804,1,0.8
1,807,805,0.5,0.8
1,807,806,0.5,0.8
1,807,807,1,0.8
1,807,808,0.5,0.8
1,807,809,0.5,0.8
1,807,810,1,0.8
1,808,809,0.25,0.8
1,808,810,0.5,0.8
1,808,804,0.5,0.8
1,808,805,0.25,0.8
1,808,806,0.25,0.8
1,808,807,0.5,0.8
1,808,808,0.25,0.8
1,808,809,0.25,0.8
1,808,810,0.5,0.8
1,809,810,0.5,0.8
1,809,804,0.5,0.8
1,809,805,0.25,0.8
1,809,806,0.25,0.8
1,809,807,0.5,0.8
1,809,808,0.25,0.8
1,809,809,0.25,0.8
1,809,810,0.5,0.8
1,810,804,1,0.8
1,810,805,0.5,0.8
1,810,806,0.5,0.8
1,810,807,1,0.8
1,810,808,0.5,0.8
1,810,809,0.5,0.8
1,810,810,1,0.8
1,804,805,0.5,0.8
1,804,806,0.5,0.8
1,804,807,1,0.8
1,804,808,0.5,0.8
1,804,809,0.5,0.8
1,804,810,1,0.8
1,805,806,0.25,0.8
1,805,807,0.5,0.8
1,805,808,0.25,0.8
1,805,809,0.25,0.8
1,805,810,0.5,0.8
1,806,807,0.5,0.8
1,806,808,0.25,0.8
1,806,809,0.25,0.8
1,806,810,0.5,0.8
1,807,808,0.5,0.8
1,807,809,0.5,0.8
1,807,810,1,0.8
1,808,809,0.25,0.8
1,808,810,0.5,0.8
1,809,810,0.5,0.8
1,811,812,0.5,0.8
1,811,813,0.5,0.8
1,811,814,0.25,0.8
1,811,815,0.25,0.8
1,811,816,0.25,0.8
1,811,817,0.5,0.8
1,811,811,0.25,0.8
1,811,812,0.5,0.8
1,811,813,0.5,0.8
1,811,814,0.25,0.8
1,811,815,0.25,0.8
1,811,816,0.25,0.8
1,811,817,0.5,0.8
1,812,813,1,0.8
1,812,814,0.5,0.8
1,812,815,0.5,0.8
1,812,816,0.5,0.8
1,812,817,1,0.8
1,812,811,0.5,0.8
1,812,812,1,0.8
1,812,813,1,0.8
1,812,814,0.5,0.8
1,812,815,0.5,0.8
1,812,816,0.5,0.8
1,812,817,1,0.8
1,813,814,0.5,0.8
1,813,815,0.5,0.8
1,813,816,0.5,0.8
1,813,817,1,0.8
1,813,811,0.5,0.8
1,813,812,1,0.8
1,813,813,1,0.8
1,813,814,0.5,0.8
1,813,815,0.5,0.8
1,813,816,0.5,0.8
1,813,817,1,0.8
1,814,815,0.25,0.8
1,814,816,0.25,0.8
1,814,817,0.5,0.8
1,814,811,0.25,0.8
1,814,812,0.5,0.8
1,814,813,0.5,0.8
1,814,814,0.25,0.8
1,814,815,0.25,0.8
1,814,816,0.25,0.8
1,814,817,0.5,0.8
1,815,816,0.25,0.8
1,815,817,0.5,0.8
1,815,811,0.25,0.8
1,815,812,0.5,0.8
1,815,813,0.5,0.8
1,815,814,0.25,0.8
1,815,815,0.25,0.8
1,815,816,0.25,0.8
1,815,817,0.5,0.8
1,816,817,0.5,0.8
1,816,811,0.25,0.8
1,816,812,0.5,0.8
1,816,813,0.5,0.8
1,816,814,0.25,0.8
1,816,815,0.25,0.8
1,816,816,0.25,0.8
1,816,817,0.5,0.8
1,817,811,0.5,0.8
1,817,812,1,0.8
1,817,813,1,0.8
1,817,814,0.5,0.8
1,817,815,0.5,0.8
1,817,816,0.5,0.8
1,817,817,1,0.8
1,811,812,0.5,0.8
1,811,813,0.5,0.8
1,811,814,0.25,0.8
1,811,815,0.25,0.8
1,811,816,0.25,0.8
1,811,817,0.5,0.8
1,812,813,1,0.8
1,812,814,0.5,0.8
1,812,815,0.5,0.8
1,812,816,0.5,0.8
1,812,817,1,0.8
1,813,814,0.5,0.8
1,813,815,0.5,0.8
1,813,816,0.5,0.8
1,813,817,1,0.8
1,814,815,0.25,0.8
1,814,816,0.25,0.8
1,814,817,0.5,0.8
1,815,816,0.25,0.8
1,815,817,0.5,0.8
1,816,817,0.5,0.8
1,818,819,0.25,0.8
1,818,820,0.5,0.8
1,818,821,0.5,0.8
1,818,822,0.25,0.8
1,818,823,0.5,0.8
1,818,824,0.5,0.8
1,818,818,0.25,0.8
1,818,819,0.25,0.8
1,818,820,0.5,0.8
1,818,821,0.5,0.8
1,818,822,0.25,0.8
1,818,823,0.5,0.8
1,818,824,0.5,0.8
1,819,820,0.5,0.8
1,819,821,0.5,0.8
1,819,822,0.25,0.8
1,819,823,0.5,0.8
1,819,824,0.5,0.8
1,819,818,0.25,0.8
1,819,819,0.25,0.8
1,819,820,0.5,0.8
1,819,821,0.5,0.8
1,819,822,0.25,0.8
1,819,823,0.5,0.8
1,819,824,0.5,0.8
1,820,821,1,0.8
1,820,822,0.5,0.8
1,820,823,1,0.8
1,820,824,1,0.8
1,820,818,0.5,0.8
1,820,819,0.5,0.8
1,820,820,1,0.8
1,820,821,1,0.8
1,820,822,0.5,0.8
1,820,823,1,0.8
1,820,824,1,0.8
1,821,822,0.5,0.8
1,821,823,1,0.8
1,821,824,1,0.8
1,821,818,0.5,0.8
1,821,819,0.5,0.8
1,821,820,1,0.8
1,821,821,1,0.8
1,821,822,0.5,0.8
1,821,823,1,0.8
1,821,824,1,0.8
1,822,823,0.5,0.8
1,822,824,0.5,0.8
1,822,818,0.25,0.8
1,822,819,0.25,0.8
1,822,820,0.5,0.8
1,822,821,0.5,0.8
1,822,822,0.25,0.8
1,822,823,0.5,0.8
1,822,824,0.5,0.8
1,823,824,1,0.8
1,823,818,0.5,0.8
1,823,819,0.5,0.8
1,823,820,1,0.8
1,823,821,1,0.8
1,823,822,0.5,0.8
1,823,823,1,0.8
1,823,824,1,0.8
1,824,818,0.5,0.8
1,824,819,0.5,0.8
1,824,820,1,0.8
1,824,821,1,0.8
1,824,822,0.5,0.8
1,824,823,1,0.8
1,824,824,1,0.8
1,818,819,0.25,0.8
1,818,820,0.5,0.8
1,818,821,0.5,0.8
1,818,822,0.25,0.8
1,818,823,0.5,0.8
1,818,824,0.5,0.8
1,819,820,0.5,0.8
1,819,821,0.5,0.8
1,819,822,0.25,0.8
1,819,823,0.5,0.8
1,819,824,0.5,0.8
1,820,821,1,0.8
1,820,822,0.5,0.8
1,820,823,1,0.8
1,820,824,1,0.8
1,821,822,0.5,0.8
1,821,823,1,0.8
1,821,824,1,0.8
1,822,823,0.5,0.8
1,822,824,0.5,0.8
1,823,824,1,0.8
1,825,826,0.5,0.8
1,825,827,1,0.8
1,825,828,0.5,0.8
1,825,829,0.5,0.8
1,825,830,1,0.8
1,825,831,1,0.8
1,825,825,1,0.8
1,825,826,0.5,0.8
1,825,827,1,0.8
1,825,828,0.5,0.8
1,825,829,0.5,0.8
1,825,830,1,0.8
1,825,831,1,0.8
1,826,827,0.5,0.8
1,826,828,0.25,0.8
1,826,829,0.25,0.8
1,826,830,0.5,0.8
1,826,831,0.5,0.8
1,826,825,0.5,0.8
1,826,826,0.25,0.8
1,826,827,0.5,0.8
1,826,828,0.25,0.8
1,826,829,0.25,0.8
1,826,830,0.5,0.8
1,826,831,0.5,0.8
1,827,828,0.5,0.8
1,827,829,0.5,0.8
1,827,830,1,0.8
1,827,831,1,0.8
1,827,825,1,0.8
1,827,826,0.5,0.8
1,827,827,1,0.8
1,827,828,0.5,0.8
1,827,829,0.5,0.8
1,827,830,1,0.8
1,827,831,1,0.8
1,828,829,0.25,0.8
1,828,830,0.5,0.8
1,828,831,0.5,0.8
1,828,825,0.5,0.8
1,828,826,0.25,0.8
1,828,827,0.5,0.8
1,828,828,0.25,0.8
1,828,829,0.25,0.8
1,828,830,0.5,0.8
1,828,831,0.5,0.8
1,829,830,0.5,0.8
1,829,831,0.5,0.8
1,829,825,0.5,0.8
1,829,826,0.25,0.8
1,829,827,0.5,0.8
1,829,828,0.25,0.8
1,829,829,0.25,0.8
1,829,830,0.5,0.8
1,829,831,0.5,0.8
1,830,831,1,0.8
1,830,825,1,0.8
1,830,826,0.5,0.8
1,830,827,1,0.8
1,830,828,0.5,0.8
1,830,829,0.5,0.8
1,830,830,1,0.8
1,830,831,1,0.8
1,831,825,1,0.8
1,831,826,0.5,0.8
1,831,827,1,0.8
1,831,828,0.5,0.8
1,831,829,0.5,0.8
1,831,830,1,0.8
1,831,831,1,0.8
1,825,826,0.5,0.8
1,825,827,1,0.8
1,825,828,0.5,0.8
1,825,829,0.5,0.8
1,825,830,1,0.8
1,825,831,1,0.8
1,826,827,0.5,0.8
1,826,828,0.25,0.8
1,826,829,0.25,0.8
1,826,830,0.5,0.8
1,826,831,0.5,0.8
1,827,828,0.5,0.8
1,827,829,0.5,0.8
1,827,830,1,0.8
1,827,831,1,0.8
1,828,829,0.25,0.8
1,828,830,0.5,0.8
1,828,831,0.5,0.8
1,829,830,0.5,0.8
1,829,831,0.5,0.8
1,830,831,1,0.8
1,832,833,1,0.8
1,832,834,0.5,0.8
1,832,835,0.5,0.8
1,832,836,0.5,0.8
1,832,837,0.5,0.8
1,832,838,0.5,0.8
1,832,832,1,0.8
1,832,833,1,0.8
1,832,834,0.5,0.8
1,832,835,0.5,0.8
1,832,836,0.5,0.8
1,832,837,0.5,0.8
1,832,838,0.5,0.8
1,833,834,0.5,0.8
1,833,835,0.5,0.8
1,833,836,0.5,0.8
1,833,837,0.5,0.8
1,833,838,0.5,0.8
1,833,832,1,0.8
1,833,833,1,0.8
1,833,834,0.5,0.8
1,833,835,0.5,0.8
1,833,836,0.5,0.8
1,833,837,0.5,0.8
1,833,838,0.5,0.8
1,834,835,0.25,0.8
1,834,836,0.25,0.8
1,834,837,0.25,0.8
1,834,838,0.25,0.8
1,834,832,0.5,0.8
1,834,833,0.5,0.8
1,834,834,0.25,0.8
1,834,835,0.25,0.8
1,834,836,0.25,0.8
1,834,837,0.25,0.8
1,834,838,0.25,0.8
1,835,836,0.25,0.8
1,835,837,0.25,0.8
1,835,838,0.25,0.8
1,835,832,0.5,0.8
1,835,833,0.5,0.8
1,835,834,0.25,0.8
1,835,835,0.25,0.8
1,835,836,0.25,0.8
1,835,837,0.25,0.8
1,835,838,0.25,0.8
1,836,837,0.25,0.8
1,836,838,0.25,0.8
1,836,832,0.5,0.8
1,836,833,0.5,0.8
1,836,834,0.25,0.8
1,836,835,0.25,0.8
1,836,836,0.25,0.8
1,836,837,0.25,0.8
1,836,838,0.25,0.8
1,837,838,0.25,0.8
1,837,832,0.5,0.8
1,837,833,0.5,0.8
1,837,834,0.25,0.8
1,837,835,0.25,0.8
1,837,836,0.25,0.8
1,837,837,0.25,0.8
1,837,838,0.25,0.8
1,838,832,0.5,0.8
1,838,833,0.5,0.8
1,838,834,0.25,0.8
1,838,835,0.25,0.8
1,838,836,0.25,0.8
1,838,837,0.25,0.8
1,838,838,0.25,0.8
1,832,833,1,0.8
1,832,834,0.5,0.8
1,832,835,0.5,0.8
1,832,836,0.5,0.8
1,832,837,0.5,0.8
1,832,838,0.5,0.8
1,833,834,0.5,0.8
1,833,835,0.5,0.8
1,833,836,0.5,0.8
1,833,837,0.5,0.8
1,833,838,0.5,0.8
1,834,835,0.25,0.8
1,834,836,0.25,0.8
1,834,837,0.25,0.8
1,834,838,0.25,0.8
1,835,836,0.25,0.8
1,835,837,0.25,0.8
1,835,838,0.25,0.8
1,836,837,0.25,0.8
1,836,838,0.25,0.8
1,837,838,0.25,0.8
1,839,840,0.5,0.8
1,839,841,0.5,0.8
1,839,842,0.5,0.8
1,839,843,1,0.8
1,839,844,0.5,0.8
1,839,845,1,0.8
1,839,839,1,0.8
1,839,840,0.5,0.8
1,839,841,0.5,0.8
1,839,842,0.5,0.8
1,839,843,1,0.8
1,839,844,0.5,0.8
1,839,845,1,0.8
1,840,841,0.25,0.8
1,840,842,0.25,0.8
1,840,843,0.5,0.8
1,840,844,0.25,0.8
1,840,845,0.5,0.8
1,840,839,0.5,0.8
1,840,840,0.25,0.8
1,840,841,0.25,0.8
1,840,842,0.25,0.8
1,840,843,0.5,0.8
1,840,844,0.25,0.8
1,840,845,0.5,0.8
1,841,842,0.25,0.8
1,841,843,0.5,0.8
1,841,844,0.25,0.8
1,841,845,0.5,0.8
1,841,839,0.5,0.8
1,841,840,0.25,0.8
1,841,841,0.25,0.8
1,841,842,0.25,0.8
1,841,843,0.5,0.8
1,841,844,0.25,0.8
1,841,845,0.5,0.8
1,842,843,0.5,0.8
1,842,844,0.25,0.8
1,842,845,0.5,0.8
1,842,839,0.5,0.8
1,842,840,0.25,0.8
1,842,841,0.25,0.8
1,842,842,0.25,0.8
1,842,843,0.5,0.8
1,842,844,0.25,0.8
1,842,845,0.5,0.8
1,843,844,0.5,0.8
1,843,845,1,0.8
1,843,839,1,0.8
1,843,840,0.5,0.8
1,843,841,0.5,0.8
1,843,842,0.5,0.8
1,843,843,1,0.8
1,843,844,0.5,0.8
1,843,845,1,0.8
1,844,845,0.5,0.8
1,844,839,0.5,0.8
1,844,840,0.25,0.8
1,844,841,0.25,0.8
1,844,842,0.25,0.8
1,844,843,0.5,0.8
1,844,844,0.25,0.8
1,844,845,0.5,0.8
1,845,839,1,0.8
1,845,840,0.5,0.8
1,845,841,0.5,0.8
1,845,842,0.5,0.8
1,845,843,1,0.8
1,845,844,0.5,0.8
1,845,845,1,0.8
1,839,840,0.5,0.8
1,839,841,0.5,0.8
1,839,842,0.5,0.8
1,839,843,1,0.8
1,839,844,0.5,0.8
1,839,845,1,0.8
1,840,841,0.25,0.8
1,840,842,0.25,0.8
1,840,843,0.5,0.8
1,840,844,0.25,0.8
1,840,845,0.5,0.8
1,841,842,0.25,0.8
1,841,843,0.5,0.8
1,841,844,0.25,0.8
1,841,845,0.5,0.8
1,842,843,0.5,0.8
1,842,844,0.25,0.8
1,842,845,0.5,0.8
1,843,844,0.5,0.8
1,843,845,1,0.8
1,844,845,0.5,0.8
1,846,847,0.5,0.8
1,846,848,0.5,0.8
1,846,849,0.5,0.8
1,846,850,0.25,0.8
1,846,851,0.25,0.8
1,846,852,0.5,0.8
1,846,846,0.25,0.8
