id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
15222,F,58,working,publicsector,not commuting,Ho,-564791,-1.20187e+06,1394
15223,M,26,working,education,not commuting,Ho,-564791,-1.20187e+06,1394
15224,M,45,working,transportation,less than 15min,Ho,-564410,-1.20182e+06,1226
15225,M,59,retired,undef,not commuting,Ho,-565745,-1.20169e+06,1319
15226,M,36,working,transportation,not commuting,Ho,-563513,-1.20181e+06,2006
15227,F,64,retired,undef,not commuting,Ho,-564008,-1.20228e+06,642
15228,M,45,at home,undef,not commuting,Ho,-564008,-1.20228e+06,642
15229,M,40,working,industry,not commuting,Ho,-563712,-1.2029e+06,1752
15230,M,74,retired,undef,not commuting,Ho,-563712,-1.2029e+06,1752
15231,M,43,at home,undef,not commuting,Ho,-563712,-1.2029e+06,1752
15232,M,23,student,undef,not commuting,Ho,-564487,-1.20127e+06,2034
15233,F,41,at home,undef,not commuting,Ho,-564317,-1.20314e+06,1546
15234,M,40,at home,undef,not commuting,Ho,-564317,-1.20314e+06,1546
15235,M,69,retired,undef,not commuting,Ho,-565464,-1.20175e+06,1272
15236,F,73,retired,undef,not commuting,Ho,-565464,-1.20175e+06,1272
15237,F,40,at home,undef,not commuting,Ho,-565245,-1.20193e+06,1228
15238,F,18,student,undef,not commuting,Ho,-565245,-1.20193e+06,1228
15239,M,43,working,tradeandmoto,not commuting,Ho,-565245,-1.20193e+06,1228
15240,F,21,at home,undef,not commuting,Ho,-565245,-1.20193e+06,1228
15241,F,50,at home,undef,not commuting,Ho,-565270,-1.20172e+06,1264
15242,M,25,at home,undef,not commuting,Ho,-565270,-1.20172e+06,1264
15243,F,3,at home,undef,not commuting,Ho,-565292,-1.20177e+06,1289
15244,F,32,at home,undef,not commuting,Ho,-565292,-1.20177e+06,1289
15245,M,40,working,industry,not commuting,Ho,-563901,-1.20264e+06,1772
15246,F,74,retired,undef,not commuting,Ho,-565738,-1.20179e+06,1321
15247,M,31,working,publicsector,15 to 30 min,Ho,-563383,-1.20153e+06,1562
15248,F,36,at home,undef,not commuting,Ho,-565295,-1.20155e+06,1277
15249,M,30,working,banks,not commuting,Ho,-565295,-1.20155e+06,1277
15250,F,2,at home,undef,not commuting,Ho,-565295,-1.20155e+06,1277
15251,F,26,working,industry,not commuting,Ho,-564374,-1.20321e+06,1548
15252,F,59,retired,undef,not commuting,Ho,-564362,-1.20174e+06,696
15253,M,25,working,industry,not commuting,Ho,-563858,-1.20223e+06,470
15254,M,57,working,industry,not commuting,Ho,-563858,-1.20223e+06,470
15255,F,47,working,tradeandmoto,not commuting,Ho,-563858,-1.20223e+06,470
15256,F,23,student,undef,less than 15min,Ho,-563858,-1.20223e+06,470
15257,M,20,working,health,not commuting,Ho,-563663,-1.20281e+06,1732
15258,F,40,working,construction,not commuting,Ho,-563663,-1.20281e+06,1732
15259,M,48,at home,undef,not commuting,Ho,-564158,-1.202e+06,997
15260,F,43,working,industry,not commuting,Ho,-564158,-1.202e+06,997
15261,F,64,retired,undef,not commuting,Ho,-563901,-1.20264e+06,1772
15262,F,56,retired,undef,not commuting,Ho,-563365,-1.20146e+06,1565
15263,M,58,working,construction,not commuting,Ho,-563365,-1.20146e+06,1565
15264,M,23,student,undef,not commuting,Ho,-565270,-1.2015e+06,1304
15265,M,43,working,it,not commuting,Ho,-565270,-1.2015e+06,1304
15266,M,15,working,industry,not commuting,Ho,-565270,-1.2015e+06,1304
15267,F,43,working,industry,not commuting,Ho,-565270,-1.2015e+06,1304
15268,F,60,retired,undef,not commuting,Ho,-564334,-1.20326e+06,1763
15269,F,5,at home,undef,not commuting,Ho,-563796,-1.20251e+06,1890
15270,M,999,retired,undef,not commuting,Ho,-563796,-1.20251e+06,1890
15271,M,57,retired,undef,not commuting,Ho,-564173,-1.20307e+06,1422
15272,F,25,at home,undef,not commuting,Ho,-563741,-1.20263e+06,1725
15273,M,4,at home,undef,not commuting,Ho,-563741,-1.20263e+06,1725
15274,F,77,retired,undef,not commuting,Ho,-563414,-1.20148e+06,1564
15275,F,999,retired,undef,not commuting,Ho,-563129,-1.20171e+06,1026
15276,F,25,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
15277,M,45,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
15278,F,44,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
15279,M,22,student,undef,not commuting,Ho,-563663,-1.20281e+06,1732
15280,F,48,working,education,more than 90 mins,Ho,-563901,-1.20264e+06,1772
15281,M,53,at home,undef,not commuting,Ho,-563901,-1.20264e+06,1772
15282,M,48,working,health,30 to 45 mins,Ho,-565111,-1.20165e+06,1897
15283,F,48,at home,undef,not commuting,Ho,-565111,-1.20165e+06,1897
15284,F,81,retired,undef,not commuting,Ho,-565574,-1.20211e+06,1351
15285,M,79,retired,undef,not commuting,Ho,-565574,-1.20211e+06,1351
15286,F,45,working,industry,30 to 45 mins,Ho,-563378,-1.20159e+06,1561
15287,M,62,retired,undef,not commuting,Ho,-564003,-1.20256e+06,130
15288,F,55,retired,undef,not commuting,Ho,-564003,-1.20256e+06,130
15289,F,43,at home,undef,not commuting,Ho,-563336,-1.20152e+06,1563
15290,F,24,at home,undef,not commuting,Ho,-563336,-1.20152e+06,1563
15291,F,14,student,undef,not commuting,Ho,-563336,-1.20152e+06,1563
15292,F,47,at home,undef,not commuting,Ho,-563951,-1.20251e+06,1541
15293,M,59,retired,undef,not commuting,Ho,-564103,-1.20298e+06,178
15294,F,67,retired,undef,not commuting,Ho,-564214,-1.20253e+06,200
15295,M,10,student,undef,not commuting,Ho,-564356,-1.20326e+06,1764
15296,M,43,working,industry,not commuting,Ho,-564356,-1.20326e+06,1764
15297,F,36,working,health,15 to 30 min,Ho,-564356,-1.20326e+06,1764
15298,M,2,at home,undef,not commuting,Ho,-564356,-1.20326e+06,1764
15299,M,31,working,tradeandmoto,not commuting,Ho,-564039,-1.20275e+06,1297
15300,F,28,at home,undef,not commuting,Ho,-564039,-1.20275e+06,1297
15301,M,35,working,publicsector,not commuting,Ho,-564321,-1.20271e+06,2
15302,F,30,at home,undef,not commuting,Ho,-564321,-1.20271e+06,2
15303,F,70,retired,undef,not commuting,Ho,-563736,-1.20202e+06,1584
15304,M,66,retired,undef,not commuting,Ho,-563736,-1.20202e+06,1584
15305,F,47,at home,undef,not commuting,Ho,-563697,-1.20248e+06,1680
15306,M,22,student,undef,not commuting,Ho,-563697,-1.20248e+06,1680
15307,M,30,at home,undef,not commuting,Ho,-565617,-1.20164e+06,1317
15308,M,78,retired,undef,not commuting,Ho,-564039,-1.20275e+06,1297
15309,F,55,retired,undef,not commuting,Ho,-563653,-1.2025e+06,1682
15310,F,77,retired,undef,not commuting,Ho,-564389,-1.20249e+06,1652
15311,M,60,retired,undef,not commuting,Ho,-564791,-1.20187e+06,1394
15312,M,50,working,tradeandmoto,60 to 90 mins,Ho,-563901,-1.20264e+06,1772
15313,M,28,working,industry,not commuting,Ho,-564462,-1.20177e+06,881
15314,F,80,retired,undef,not commuting,Ho,-563739,-1.20191e+06,1410
15315,F,81,retired,undef,not commuting,Ho,-564146,-1.20188e+06,1093
15316,M,22,working,industry,not commuting,Ho,-565414,-1.20156e+06,1309
15317,F,78,retired,undef,not commuting,Ho,-565270,-1.20172e+06,1264
15318,F,80,retired,undef,not commuting,Ho,-563741,-1.20305e+06,1754
15319,F,22,student,undef,not commuting,Ho,-563864,-1.20189e+06,1161
15320,F,90,retired,undef,not commuting,Ho,-563720,-1.20166e+06,1568
15321,F,34,working,health,15 to 30 min,Ho,-565088,-1.20187e+06,1357
15322,F,58,working,tradeandmoto,not commuting,Ho,-563856,-1.20209e+06,1404
15323,M,58,working,industry,not commuting,Ho,-564299,-1.20321e+06,1547
15324,F,21,at home,undef,not commuting,Ho,-564571,-1.20286e+06,461
15325,F,34,working,health,not commuting,Ho,-564412,-1.20223e+06,386
15326,F,6,student,undef,not commuting,Ho,-564412,-1.20223e+06,386
15327,M,34,at home,undef,not commuting,Ho,-564412,-1.20223e+06,386
15328,F,26,at home,undef,not commuting,Ho,-563767,-1.20298e+06,1757
15329,M,47,at home,undef,not commuting,Ho,-563767,-1.20298e+06,1757
15330,F,24,at home,undef,not commuting,Ho,-564972,-1.20186e+06,1393
15331,M,28,at home,undef,not commuting,Ho,-564972,-1.20186e+06,1393
15332,F,23,at home,undef,not commuting,Ho,-563575,-1.20175e+06,1570
15333,M,64,retired,undef,not commuting,Ho,-563575,-1.20175e+06,1570
15334,F,63,retired,undef,not commuting,Ho,-563575,-1.20175e+06,1570
15335,M,36,working,industry,not commuting,Ho,-563575,-1.20175e+06,1570
15336,M,36,at home,undef,not commuting,Ho,-562821,-1.20161e+06,1534
15337,M,22,student,undef,not commuting,Ho,-562821,-1.20161e+06,1534
15338,F,7,student,undef,not commuting,Ho,-562821,-1.20161e+06,1534
15339,F,48,at home,undef,not commuting,Ho,-562821,-1.20161e+06,1534
15340,F,18,working,industry,not commuting,Ho,-562821,-1.20161e+06,1534
15341,F,67,retired,undef,not commuting,Ho,-563915,-1.2027e+06,1773
15342,M,74,retired,undef,not commuting,Ho,-563915,-1.2027e+06,1773
15343,M,57,retired,undef,not commuting,Ho,-563767,-1.20298e+06,1757
15344,F,59,retired,undef,not commuting,Ho,-563767,-1.20298e+06,1757
15345,F,32,working,publicsector,not commuting,Ho,-563767,-1.20298e+06,1757
15346,M,47,working,industry,not commuting,Ho,-563826,-1.20274e+06,1729
15347,F,43,working,industry,not commuting,Ho,-563826,-1.20274e+06,1729
15348,M,23,student,undef,15 to 30 min,Ho,-563826,-1.20274e+06,1729
15349,F,36,at home,undef,not commuting,Ho,-564344,-1.20239e+06,370
15350,M,16,student,undef,30 to 45 mins,Ho,-564344,-1.20239e+06,370
15351,F,20,student,undef,not commuting,Ho,-564421,-1.2013e+06,2117
15352,F,47,working,industry,not commuting,Ho,-564421,-1.2013e+06,2117
15353,F,21,at home,undef,not commuting,Ho,-564421,-1.2013e+06,2117
15354,F,57,retired,undef,not commuting,Ho,-565556,-1.20195e+06,1303
15355,M,56,working,industry,not commuting,Ho,-565556,-1.20195e+06,1303
15356,F,3,at home,undef,not commuting,Ho,-564694,-1.20174e+06,1905
15357,F,7,student,undef,not commuting,Ho,-564694,-1.20174e+06,1905
15358,M,31,working,transportation,not commuting,Ho,-564694,-1.20174e+06,1905
15359,F,30,working,tradeandmoto,not commuting,Ho,-564694,-1.20174e+06,1905
15360,M,61,working,health,not commuting,Ho,-565331,-1.20165e+06,1281
15361,F,30,working,tradeandmoto,not commuting,Ho,-565331,-1.20165e+06,1281
15362,F,56,retired,undef,not commuting,Ho,-565331,-1.20165e+06,1281
15363,F,73,retired,undef,not commuting,Ho,-564410,-1.20182e+06,1226
15364,M,75,retired,undef,not commuting,Ho,-564410,-1.20182e+06,1226
15365,M,2,at home,undef,not commuting,Ho,-565113,-1.20289e+06,949
15366,M,40,working,tradeandmoto,not commuting,Ho,-565113,-1.20289e+06,949
15367,F,16,student,undef,not commuting,Ho,-565113,-1.20289e+06,949
15368,F,40,working,industry,not commuting,Ho,-565113,-1.20289e+06,949
15369,F,78,retired,undef,not commuting,Ho,-563720,-1.20166e+06,1568
15370,M,49,at home,undef,not commuting,Ho,-563720,-1.20166e+06,1568
15371,F,35,working,tradeandmoto,not commuting,Ho,-565566,-1.20182e+06,1245
15372,M,39,working,adminetc,more than 90 mins,Ho,-565566,-1.20182e+06,1245
15373,F,13,student,undef,not commuting,Ho,-565566,-1.20182e+06,1245
15374,F,11,student,undef,not commuting,Ho,-565566,-1.20182e+06,1245
15375,M,49,at home,undef,not commuting,Ho,-565400,-1.20168e+06,1266
15376,F,79,retired,undef,not commuting,Ho,-565400,-1.20168e+06,1266
15377,F,50,at home,undef,not commuting,Ho,-563679,-1.20256e+06,1683
15378,M,74,retired,undef,not commuting,Ho,-563679,-1.20256e+06,1683
15379,F,49,working,adminetc,60 to 90 mins,Ho,-563751,-1.20307e+06,1755
15380,M,5,at home,undef,not commuting,Ho,-563751,-1.20307e+06,1755
15381,F,72,retired,undef,not commuting,Ho,-563425,-1.20167e+06,1559
15382,M,75,retired,undef,not commuting,Ho,-563425,-1.20167e+06,1559
15383,F,27,working,industry,not commuting,Ho,-563681,-1.20225e+06,1675
15384,M,64,retired,undef,not commuting,Ho,-563681,-1.20225e+06,1675
15385,M,31,at home,undef,not commuting,Ho,-563681,-1.20225e+06,1675
15386,M,6,student,undef,not commuting,Ho,-563681,-1.20225e+06,1675
15387,F,59,retired,undef,not commuting,Ho,-563681,-1.20225e+06,1675
15388,M,1,at home,undef,not commuting,Ho,-563681,-1.20225e+06,1675
15389,F,63,retired,undef,not commuting,Ho,-563659,-1.20235e+06,1678
15390,F,86,retired,undef,not commuting,Ho,-563659,-1.20235e+06,1678
15391,M,47,working,tradeandmoto,not commuting,Ho,-564026,-1.20179e+06,829
15392,F,24,at home,undef,not commuting,Ho,-564026,-1.20179e+06,829
15393,F,22,at home,undef,not commuting,Ho,-564026,-1.20179e+06,829
15394,F,45,at home,undef,not commuting,Ho,-564026,-1.20179e+06,829
15395,F,42,working,construction,not commuting,Ho,-564114,-1.20273e+06,1363
15396,F,20,student,undef,not commuting,Ho,-564114,-1.20273e+06,1363
15397,M,56,retired,undef,not commuting,Ho,-564114,-1.20273e+06,1363
15398,F,10,student,undef,not commuting,Ho,-564114,-1.20273e+06,1363
15399,M,98,retired,undef,not commuting,Ho,-563616,-1.20226e+06,1677
15400,F,29,working,tradeandmoto,not commuting,Ho,-564274,-1.2024e+06,755
15401,M,56,retired,undef,not commuting,Ho,-564274,-1.2024e+06,755
15402,F,53,working,transportation,45 to 60 mins,Ho,-564274,-1.2024e+06,755
15403,M,26,working,tradeandmoto,45 to 60 mins,Ho,-564274,-1.2024e+06,755
15404,F,999,retired,undef,not commuting,Ho,-564877,-1.20134e+06,1112
15405,M,64,retired,undef,not commuting,Ho,-564626,-1.20189e+06,850
15406,F,60,retired,undef,not commuting,Ho,-564626,-1.20189e+06,850
15407,F,74,working,industry,not commuting,Ho,-563915,-1.2027e+06,1773
15408,F,58,retired,undef,not commuting,Ho,-564929,-1.2017e+06,1389
15409,F,86,retired,undef,not commuting,Ho,-564891,-1.20162e+06,1383
15410,F,65,retired,undef,not commuting,Ho,-564891,-1.20162e+06,1383
15411,M,2,at home,undef,not commuting,Ho,-564891,-1.20162e+06,1383
15412,F,34,at home,undef,not commuting,Ho,-564891,-1.20162e+06,1383
15413,M,63,retired,undef,not commuting,Ho,-564891,-1.20162e+06,1383
15414,M,64,retired,undef,not commuting,Ho,-563773,-1.20273e+06,1727
15415,F,55,working,industry,not commuting,Ho,-563773,-1.20273e+06,1727
15416,M,18,student,undef,15 to 30 min,Ho,-564694,-1.20174e+06,1905
15417,F,84,retired,undef,not commuting,Ho,-564120,-1.20195e+06,969
15418,F,46,at home,undef,not commuting,Ho,-564688,-1.20184e+06,962
15419,M,23,student,undef,45 to 60 mins,Ho,-564688,-1.20184e+06,962
15420,F,67,retired,undef,not commuting,Ho,-563689,-1.20261e+06,1684
15421,M,67,working,health,not commuting,Ho,-564519,-1.20264e+06,1554
15422,F,67,working,tradeandmoto,not commuting,Ho,-564519,-1.20264e+06,1554
15423,M,18,student,undef,not commuting,Ho,-565729,-1.20204e+06,1614
15424,F,38,working,adminetc,not commuting,Ho,-565729,-1.20204e+06,1614
15425,M,12,student,undef,not commuting,Ho,-565729,-1.20204e+06,1614
15426,M,73,retired,undef,not commuting,Ho,-563683,-1.20242e+06,1679
15427,M,23,student,undef,not commuting,Ho,-565557,-1.20184e+06,1244
15428,M,28,working,industry,not commuting,Ho,-563659,-1.20235e+06,1678
15429,M,53,at home,undef,not commuting,Ho,-565295,-1.20155e+06,1277
15430,M,22,student,undef,not commuting,Ho,-565295,-1.20155e+06,1277
15431,F,48,working,industry,not commuting,Ho,-565295,-1.20155e+06,1277
15432,M,20,working,agriculture,not commuting,Ho,-565670,-1.20178e+06,1295
15433,F,43,working,industry,not commuting,Ho,-565670,-1.20178e+06,1295
15434,F,38,at home,undef,not commuting,Ho,-564755,-1.20176e+06,167
15435,F,11,student,undef,not commuting,Ho,-564755,-1.20176e+06,167
15436,M,45,working,adminetc,not commuting,Ho,-564755,-1.20176e+06,167
15437,M,21,at home,undef,not commuting,Ho,-564755,-1.20176e+06,167
15438,M,27,at home,undef,not commuting,Ho,-564769,-1.20173e+06,604
15439,F,61,retired,undef,not commuting,Ho,-564372,-1.20154e+06,2150
15440,M,28,at home,undef,not commuting,Ho,-564372,-1.20154e+06,2150
15441,M,72,retired,undef,not commuting,Ho,-564372,-1.20154e+06,2150
15442,M,17,student,undef,45 to 60 mins,Ho,-564791,-1.20187e+06,1394
15443,F,65,retired,undef,not commuting,Ho,-564791,-1.20187e+06,1394
15444,M,42,working,publicsector,not commuting,Ho,-564791,-1.20187e+06,1394
15445,M,15,student,undef,not commuting,Ho,-564791,-1.20187e+06,1394
15446,F,36,working,tradeandmoto,not commuting,Ho,-564791,-1.20187e+06,1394
15447,M,42,working,industry,not commuting,Ho,-563425,-1.20167e+06,1559
15448,F,36,working,tradeandmoto,not commuting,Ho,-563425,-1.20167e+06,1559
15449,M,14,student,undef,not commuting,Ho,-563425,-1.20167e+06,1559
15450,M,6,student,undef,not commuting,Ho,-564481,-1.20142e+06,2158
15451,F,13,student,undef,not commuting,Ho,-564481,-1.20142e+06,2158
15452,F,38,at home,undef,not commuting,Ho,-564481,-1.20142e+06,2158
15453,M,42,at home,undef,not commuting,Ho,-564481,-1.20142e+06,2158
15454,F,1,at home,undef,not commuting,Ho,-564481,-1.20142e+06,2158
15455,F,28,working,industry,not commuting,Ho,-563383,-1.20153e+06,1562
15456,M,2,at home,undef,not commuting,Ho,-563383,-1.20153e+06,1562
15457,M,81,retired,undef,not commuting,Ho,-562621,-1.19914e+06,1780
15458,F,76,retired,undef,not commuting,Ho,-562621,-1.19914e+06,1780
15459,M,56,retired,undef,not commuting,Ho,-563383,-1.20153e+06,1562
15460,F,20,at home,undef,not commuting,Ho,-563383,-1.20153e+06,1562
15461,F,55,retired,undef,not commuting,Ho,-563383,-1.20153e+06,1562
15462,F,59,retired,undef,not commuting,Ho,-565111,-1.20165e+06,1897
15463,F,67,retired,undef,not commuting,Ho,-564299,-1.20321e+06,1547
15464,M,68,retired,undef,not commuting,Ho,-564299,-1.20321e+06,1547
15465,F,47,at home,undef,not commuting,Ho,-563796,-1.20251e+06,1890
15466,M,19,working,education,not commuting,Ho,-563796,-1.20251e+06,1890
15467,F,75,retired,undef,not commuting,Ho,-565203,-1.2016e+06,1435
15468,M,15,student,undef,not commuting,Ho,-563199,-1.20161e+06,1636
15469,F,39,at home,undef,not commuting,Ho,-563199,-1.20161e+06,1636
15470,M,70,retired,undef,not commuting,Ho,-563199,-1.20161e+06,1636
15471,F,68,retired,undef,not commuting,Ho,-563199,-1.20161e+06,1636
15472,F,3,at home,undef,not commuting,Ho,-563199,-1.20161e+06,1636
15473,F,58,retired,undef,not commuting,Ho,-565453,-1.2021e+06,1632
15474,M,60,working,health,not commuting,Ho,-565453,-1.2021e+06,1632
15475,M,22,student,undef,not commuting,Ho,-563679,-1.20256e+06,1683
15476,F,4,at home,undef,not commuting,Ho,-563679,-1.20256e+06,1683
15477,F,21,working,industry,not commuting,Ho,-563679,-1.20256e+06,1683
15478,M,11,student,undef,not commuting,Ho,-564208,-1.20163e+06,1116
15479,F,31,working,industry,not commuting,Ho,-564208,-1.20163e+06,1116
15480,M,19,student,undef,not commuting,Ho,-563683,-1.20242e+06,1679
15481,F,40,working,transportation,not commuting,Ho,-563683,-1.20242e+06,1679
15482,M,44,working,construction,not commuting,Ho,-563683,-1.20242e+06,1679
15483,M,9,student,undef,not commuting,Ho,-563683,-1.20242e+06,1679
15484,F,55,retired,undef,not commuting,Ho,-564109,-1.20257e+06,32
15485,M,61,retired,undef,not commuting,Ho,-564109,-1.20257e+06,32
15486,F,31,working,industry,not commuting,Ho,-563709,-1.20268e+06,1724
15487,M,33,working,transportation,not commuting,Ho,-563709,-1.20268e+06,1724
15488,F,49,working,industry,not commuting,Ho,-563796,-1.20251e+06,1890
15489,M,29,working,industry,not commuting,Ho,-563796,-1.20251e+06,1890
15490,M,50,working,publicsector,not commuting,Ho,-563796,-1.20251e+06,1890
15491,M,40,working,construction,not commuting,Ho,-563915,-1.2027e+06,1773
15492,M,51,at home,undef,not commuting,Ho,-565663,-1.20218e+06,1444
15493,F,88,retired,undef,not commuting,Ho,-563613,-1.2018e+06,1555
15494,F,33,at home,undef,not commuting,Ho,-563613,-1.2018e+06,1555
15495,F,7,student,undef,not commuting,Ho,-563613,-1.2018e+06,1555
15496,F,1,at home,undef,not commuting,Ho,-563613,-1.2018e+06,1555
15497,F,70,retired,undef,not commuting,Ho,-565799,-1.2023e+06,1617
15498,F,38,working,industry,not commuting,Ho,-563915,-1.2027e+06,1773
15499,M,46,working,banks,not commuting,Ho,-563915,-1.2027e+06,1773
15500,F,1,at home,undef,not commuting,Ho,-563915,-1.2027e+06,1773
15501,M,22,student,undef,not commuting,Ho,-563915,-1.2027e+06,1773
15502,M,51,working,health,not commuting,Ho,-563644,-1.20265e+06,1734
15503,F,53,working,adminetc,not commuting,Ho,-563644,-1.20265e+06,1734
