layer,sublayer,vertex1,vertex2, probability, intensity
14,18405,39278,40697,0.03,0.0543961
14,18405,39278,39878,0.03,0.0543961
14,18405,39278,39324,0.03,0.0543961
14,18405,40167,39246,0.03,0.0543961
14,18405,40167,40549,0.03,0.0543961
14,18405,40167,40711,0.03,0.0543961
14,18405,40167,38884,0.03,0.0543961
14,18405,40167,40470,0.03,0.0543961
14,18405,39045,39044,0.03,0.0543961
14,18405,39045,40698,0.03,0.0543961
14,18405,39045,40714,0.03,0.0543961
14,18405,39045,38119,0.03,0.0543961
14,18405,40698,40051,0.03,0.0543961
14,18405,40698,39324,0.03,0.0543961
14,18405,40698,38710,0.03,0.0543961
14,18405,40698,39154,0.03,0.0543961
14,18405,40698,39041,0.03,0.0543961
14,18405,40698,39246,0.03,0.0543961
14,18405,40549,38884,0.03,0.0543961
14,18405,40549,38862,0.03,0.0543961
14,18405,40549,40697,0.03,0.0543961
14,18405,40549,38710,0.03,0.0543961
14,18405,40549,40470,0.03,0.0543961
14,18405,40549,39810,0.03,0.0543961
14,18405,40549,40698,0.03,0.0543961
14,18405,38119,39044,0.03,0.0543961
14,18405,38119,40711,0.03,0.0543961
14,18405,38119,40549,0.03,0.0543961
14,18405,39041,38862,0.03,0.0543961
14,18405,39041,40711,0.03,0.0543961
14,18405,39011,40697,0.03,0.0543961
14,18405,39011,40714,0.03,0.0543961
14,18405,39011,40698,0.03,0.0543961
14,18405,39011,38710,0.03,0.0543961
14,18405,39011,40549,0.03,0.0543961
14,18405,40051,40549,0.03,0.0543961
14,18405,40051,40470,0.03,0.0543961
14,18405,40711,40085,0.03,0.0543961
14,18405,40711,39044,0.03,0.0543961
14,18405,40711,40697,0.03,0.0543961
14,18405,40085,38862,0.03,0.0543961
14,18405,40085,40698,0.03,0.0543961
14,18405,39154,40051,0.03,0.0543961
14,18405,39154,40549,0.03,0.0543961
14,18405,39154,40208,0.03,0.0543961
14,18405,39154,40714,0.03,0.0543961
14,18405,39154,39878,0.03,0.0543961
14,18405,39044,39810,0.03,0.0543961
14,18405,39044,38710,0.03,0.0543961
14,18405,39044,40697,0.03,0.0543961
14,18405,39246,39645,0.03,0.0543961
14,18405,39246,40470,0.03,0.0543961
14,18405,39246,40051,0.03,0.0543961
14,18405,39246,39041,0.03,0.0543961
14,18405,39324,39645,0.03,0.0543961
14,18405,39324,38119,0.03,0.0543961
14,18405,39324,39878,0.03,0.0543961
14,18405,40697,40085,0.03,0.0543961
14,18405,40697,40714,0.03,0.0543961
14,18405,40697,40167,0.03,0.0543961
14,18405,40697,39154,0.03,0.0543961
14,18405,40208,38710,0.03,0.0543961
14,18405,40208,39216,0.03,0.0543961
14,18405,40724,40051,0.03,0.0543961
14,18405,40724,39216,0.03,0.0543961
14,18405,40724,39810,0.03,0.0543961
14,18405,39645,40549,0.03,0.0543961
14,18405,39645,39810,0.03,0.0543961
14,18405,39645,40208,0.03,0.0543961
14,18405,39645,39216,0.03,0.0543961
14,18405,39878,38710,0.03,0.0543961
14,18405,39878,40698,0.03,0.0543961
14,18405,39878,38119,0.03,0.0543961
14,18405,39878,40549,0.03,0.0543961
14,18405,38884,38119,0.03,0.0543961
14,18405,38884,38710,0.03,0.0543961
14,18405,38884,40051,0.03,0.0543961
14,18405,38884,40085,0.03,0.0543961
14,18405,38884,39216,0.03,0.0543961
14,18405,38710,40724,0.03,0.0543961
14,18405,38710,39041,0.03,0.0543961
14,18405,39810,39154,0.03,0.0543961
14,18405,39810,40208,0.03,0.0543961
14,18405,39810,40051,0.03,0.0543961
14,18405,39810,39278,0.03,0.0543961
14,18406,38793,36740,0.03,0.0543961
14,18406,38793,37671,0.03,0.0543961
14,18406,38793,37419,0.03,0.0543961
14,18406,38793,36593,0.03,0.0543961
14,18406,38793,38795,0.03,0.0543961
14,18406,36175,36593,0.03,0.0543961
14,18406,38196,38178,0.03,0.0543961
14,18406,38196,38236,0.03,0.0543961
14,18406,38178,36680,0.03,0.0543961
14,18406,38178,36535,0.03,0.0543961
14,18406,38178,36189,0.03,0.0543961
14,18406,36209,36680,0.03,0.0543961
14,18406,38697,38793,0.03,0.0543961
14,18406,36445,36230,0.03,0.0543961
14,18406,36445,37317,0.03,0.0543961
14,18406,36445,38697,0.03,0.0543961
14,18406,36445,36211,0.03,0.0543961
14,18406,37150,36865,0.03,0.0543961
14,18406,37150,37380,0.03,0.0543961
14,18406,36740,36680,0.03,0.0543961
14,18406,36740,36445,0.03,0.0543961
14,18406,36283,38793,0.03,0.0543961
14,18406,36283,38338,0.03,0.0543961
14,18406,36283,38057,0.03,0.0543961
14,18406,36283,37419,0.03,0.0543961
14,18406,36283,38178,0.03,0.0543961
14,18406,38795,36771,0.03,0.0543961
14,18406,38795,36175,0.03,0.0543961
14,18406,38795,36445,0.03,0.0543961
14,18406,36680,38795,0.03,0.0543961
14,18406,36680,36724,0.03,0.0543961
14,18406,36680,37856,0.03,0.0543961
14,18406,36593,38697,0.03,0.0543961
14,18406,36593,37856,0.03,0.0543961
14,18406,36593,36779,0.03,0.0543961
14,18406,36593,37317,0.03,0.0543961
14,18406,38236,37150,0.03,0.0543961
14,18406,38236,36283,0.03,0.0543961
14,18406,38236,37581,0.03,0.0543961
14,18406,38236,36209,0.03,0.0543961
14,18406,38236,36865,0.03,0.0543961
14,18406,36133,38236,0.03,0.0543961
14,18406,36133,36211,0.03,0.0543961
14,18406,36133,36740,0.03,0.0543961
14,18406,36133,36865,0.03,0.0543961
14,18406,36133,37150,0.03,0.0543961
14,18406,36133,37581,0.03,0.0543961
14,18406,37380,36209,0.03,0.0543961
14,18406,37380,40696,0.03,0.0543961
14,18406,36779,36175,0.03,0.0543961
14,18406,36779,36367,0.03,0.0543961
14,18406,36779,36535,0.03,0.0543961
14,18406,38499,36865,0.03,0.0543961
14,18406,38499,36367,0.03,0.0543961
14,18406,37752,37671,0.03,0.0543961
14,18406,37752,36445,0.03,0.0543961
14,18406,37752,40696,0.03,0.0543961
14,18406,38016,36230,0.03,0.0543961
14,18406,38016,37752,0.03,0.0543961
14,18406,38016,36211,0.03,0.0543961
14,18406,38016,37671,0.03,0.0543961
14,18406,38016,36504,0.03,0.0543961
14,18406,38338,36445,0.03,0.0543961
14,18406,38338,36771,0.03,0.0543961
14,18406,38338,36133,0.03,0.0543961
14,18406,36230,38682,0.03,0.0543961
14,18406,36230,37317,0.03,0.0543961
14,18406,36230,36175,0.03,0.0543961
14,18406,36230,36504,0.03,0.0543961
14,18406,36211,38793,0.03,0.0543961
14,18406,37671,37419,0.03,0.0543961
14,18406,37671,37856,0.03,0.0543961
14,18406,37671,37581,0.03,0.0543961
14,18406,40696,38196,0.03,0.0543961
14,18406,40696,36230,0.03,0.0543961
14,18406,40696,38697,0.03,0.0543961
14,18406,37419,36779,0.03,0.0543961
14,18406,37419,37380,0.03,0.0543961
14,18406,37419,40696,0.03,0.0543961
14,18406,37581,36779,0.03,0.0543961
14,18406,37581,38793,0.03,0.0543961
14,18406,38057,36367,0.03,0.0543961
14,18406,38057,38795,0.03,0.0543961
14,18406,38057,36865,0.03,0.0543961
14,18406,38057,38499,0.03,0.0543961
14,18406,36367,37317,0.03,0.0543961
14,18406,36367,37380,0.03,0.0543961
14,18406,36367,38236,0.03,0.0543961
14,18406,36367,40696,0.03,0.0543961
14,18406,36367,38682,0.03,0.0543961
14,18406,36771,38499,0.03,0.0543961
14,18406,36771,36211,0.03,0.0543961
14,18406,36771,38178,0.03,0.0543961
14,18406,36771,38057,0.03,0.0543961
14,18406,36724,38236,0.03,0.0543961
14,18406,36724,38682,0.03,0.0543961
14,18406,36724,36445,0.03,0.0543961
14,18406,36189,36771,0.03,0.0543961
14,18406,36189,40696,0.03,0.0543961
14,18406,36189,36133,0.03,0.0543961
14,18406,36189,36535,0.03,0.0543961
14,18406,36535,36133,0.03,0.0543961
14,18406,36535,36771,0.03,0.0543961
14,18406,36865,38016,0.03,0.0543961
14,18406,36865,36175,0.03,0.0543961
14,18406,36865,36724,0.03,0.0543961
14,18406,36865,36535,0.03,0.0543961
14,18406,36865,36283,0.03,0.0543961
14,18406,36865,36445,0.03,0.0543961
14,18406,37856,37419,0.03,0.0543961
14,18406,37856,40696,0.03,0.0543961
14,18406,36901,36175,0.03,0.0543961
14,18406,36901,37150,0.03,0.0543961
14,18406,36901,36740,0.03,0.0543961
14,18406,36901,36724,0.03,0.0543961
14,18406,36901,40696,0.03,0.0543961
14,18406,37317,38795,0.03,0.0543961
14,18406,37317,40696,0.03,0.0543961
14,18406,36504,36779,0.03,0.0543961
14,18406,36504,36175,0.03,0.0543961
14,18406,36504,36133,0.03,0.0543961
14,18406,36504,38795,0.03,0.0543961
14,18430,40910,40742,0.03,0.0543961
14,18430,40910,41887,0.03,0.0543961
14,18430,40910,41861,0.03,0.0543961
14,18430,40910,41935,0.03,0.0543961
14,18430,40910,43063,0.03,0.0543961
14,18430,40910,43647,0.03,0.0543961
14,18430,44000,40910,0.03,0.0543961
14,18430,44000,41025,0.03,0.0543961
14,18430,44000,43264,0.03,0.0543961
14,18430,44000,43647,0.03,0.0543961
14,18430,41935,41289,0.03,0.0543961
14,18430,41935,41188,0.03,0.0543961
14,18430,40844,43264,0.03,0.0543961
14,18430,40844,44082,0.03,0.0543961
14,18430,40844,41861,0.03,0.0543961
14,18430,41861,44082,0.03,0.0543961
14,18430,41861,42743,0.03,0.0543961
14,18430,43537,41440,0.03,0.0543961
14,18430,43537,40878,0.03,0.0543961
14,18430,43345,41188,0.03,0.0543961
14,18430,43345,40769,0.03,0.0543961
14,18430,41887,41440,0.03,0.0543961
14,18430,41887,42325,0.03,0.0543961
14,18430,40921,44000,0.03,0.0543961
14,18430,40921,42933,0.03,0.0543961
14,18430,40921,43442,0.03,0.0543961
14,18430,40921,42435,0.03,0.0543961
14,18430,40921,42349,0.03,0.0543961
14,18430,43594,41025,0.03,0.0543961
14,18430,43594,44000,0.03,0.0543961
14,18430,43594,42349,0.03,0.0543961
14,18430,40769,42304,0.03,0.0543961
14,18430,40769,42933,0.03,0.0543961
14,18430,40769,42974,0.03,0.0543961
14,18430,40769,41861,0.03,0.0543961
14,18430,42325,41935,0.03,0.0543961
14,18430,42325,44208,0.03,0.0543961
14,18430,42325,42933,0.03,0.0543961
14,18430,42325,42402,0.03,0.0543961
14,18430,40912,41283,0.03,0.0543961
14,18430,40912,42502,0.03,0.0543961
14,18430,40912,40878,0.03,0.0543961
14,18430,40912,40742,0.03,0.0543961
14,18430,41350,41025,0.03,0.0543961
14,18430,41350,40746,0.03,0.0543961
14,18430,41350,42933,0.03,0.0543961
14,18430,41350,41756,0.03,0.0543961
14,18430,41350,40910,0.03,0.0543961
14,18430,41350,44118,0.03,0.0543961
14,18430,44082,42982,0.03,0.0543961
14,18430,44082,44000,0.03,0.0543961
14,18430,40746,41887,0.03,0.0543961
14,18430,40746,42502,0.03,0.0543961
14,18430,40746,40878,0.03,0.0543961
14,18430,42304,43264,0.03,0.0543961
14,18430,42304,43537,0.03,0.0543961
14,18430,42304,43063,0.03,0.0543961
14,18430,42974,41935,0.03,0.0543961
14,18430,42974,41756,0.03,0.0543961
14,18430,41289,42974,0.03,0.0543961
14,18430,41289,44082,0.03,0.0543961
14,18430,41289,41756,0.03,0.0543961
14,18430,41065,42982,0.03,0.0543961
14,18430,41065,41610,0.03,0.0543961
14,18430,41065,41025,0.03,0.0543961
14,18430,41065,43442,0.03,0.0543961
14,18430,41065,42084,0.03,0.0543961
14,18430,41065,42933,0.03,0.0543961
14,18430,42502,43063,0.03,0.0543961
14,18430,42502,43345,0.03,0.0543961
14,18430,42502,41283,0.03,0.0543961
14,18430,42502,43537,0.03,0.0543961
14,18430,42502,43442,0.03,0.0543961
14,18430,42502,41025,0.03,0.0543961
14,18430,41363,40844,0.03,0.0543961
14,18430,41363,40878,0.03,0.0543961
14,18430,40742,43647,0.03,0.0543961
14,18430,40742,40878,0.03,0.0543961
14,18430,40742,41363,0.03,0.0543961
14,18430,40742,44000,0.03,0.0543961
14,18430,42055,42084,0.03,0.0543961
14,18430,42805,44000,0.03,0.0543961
14,18430,42805,41887,0.03,0.0543961
14,18430,42349,44082,0.03,0.0543961
14,18430,42349,42402,0.03,0.0543961
14,18430,42349,42284,0.03,0.0543961
14,18430,42349,42435,0.03,0.0543961
14,18430,41025,41935,0.03,0.0543961
14,18430,41025,41188,0.03,0.0543961
14,18430,41025,43992,0.03,0.0543961
14,18430,41025,41887,0.03,0.0543961
14,18430,41025,40921,0.03,0.0543961
14,18430,43647,41025,0.03,0.0543961
14,18430,43647,41887,0.03,0.0543961
14,18430,43647,40844,0.03,0.0543961
14,18430,41756,43647,0.03,0.0543961
14,18430,41756,40921,0.03,0.0543961
14,18430,41756,41188,0.03,0.0543961
14,18430,41756,40910,0.03,0.0543961
14,18430,41756,41887,0.03,0.0543961
14,18430,42982,40969,0.03,0.0543961
14,18430,42982,42974,0.03,0.0543961
14,18430,42982,40912,0.03,0.0543961
14,18430,42982,41756,0.03,0.0543961
14,18430,42743,44000,0.03,0.0543961
14,18430,42743,43442,0.03,0.0543961
14,18430,42743,41188,0.03,0.0543961
14,18430,42743,42502,0.03,0.0543961
14,18430,41727,44082,0.03,0.0543961
14,18430,41727,40921,0.03,0.0543961
14,18430,41283,40878,0.03,0.0543961
14,18430,41283,41727,0.03,0.0543961
14,18430,41283,40769,0.03,0.0543961
14,18430,41283,43537,0.03,0.0543961
14,18430,41283,44208,0.03,0.0543961
14,18430,43063,41887,0.03,0.0543961
14,18430,43063,42805,0.03,0.0543961
14,18430,41440,40844,0.03,0.0543961
14,18430,41440,42435,0.03,0.0543961
14,18430,41440,43992,0.03,0.0543961
14,18430,41440,41610,0.03,0.0543961
14,18430,41440,42055,0.03,0.0543961
14,18430,41440,44208,0.03,0.0543961
14,18430,42084,41363,0.03,0.0543961
14,18430,42084,43264,0.03,0.0543961
14,18430,42084,41173,0.03,0.0543961
14,18430,42084,42974,0.03,0.0543961
14,18430,42084,43992,0.03,0.0543961
14,18430,42084,44000,0.03,0.0543961
14,18430,42084,42933,0.03,0.0543961
14,18430,42084,42325,0.03,0.0543961
14,18430,41610,41350,0.03,0.0543961
14,18430,42402,42974,0.03,0.0543961
14,18430,42402,44208,0.03,0.0543961
14,18430,42402,40742,0.03,0.0543961
14,18430,42402,40910,0.03,0.0543961
14,18430,42402,40912,0.03,0.0543961
14,18430,43450,40912,0.03,0.0543961
14,18430,43450,42982,0.03,0.0543961
14,18430,43450,41283,0.03,0.0543961
14,18430,43450,42055,0.03,0.0543961
14,18430,43442,41756,0.03,0.0543961
14,18430,43442,44208,0.03,0.0543961
14,18430,43442,43264,0.03,0.0543961
14,18430,41173,42402,0.03,0.0543961
14,18430,41173,43442,0.03,0.0543961
14,18430,41173,41025,0.03,0.0543961
14,18430,41173,40878,0.03,0.0543961
14,18430,40969,40844,0.03,0.0543961
14,18430,40969,41935,0.03,0.0543961
14,18430,40969,42304,0.03,0.0543961
14,18430,40969,41025,0.03,0.0543961
14,18430,40969,42055,0.03,0.0543961
14,18430,40969,42325,0.03,0.0543961
14,18430,42435,41173,0.03,0.0543961
14,18430,42435,41363,0.03,0.0543961
14,18430,42435,43442,0.03,0.0543961
14,18430,42435,43594,0.03,0.0543961
14,18430,44118,41173,0.03,0.0543961
14,18430,44118,42435,0.03,0.0543961
14,18430,44118,43992,0.03,0.0543961
14,18430,44118,43345,0.03,0.0543961
14,18430,41188,41440,0.03,0.0543961
14,18430,41188,42933,0.03,0.0543961
14,18430,41188,43063,0.03,0.0543961
14,18430,41188,42974,0.03,0.0543961
14,18430,41188,42502,0.03,0.0543961
14,18430,41188,42055,0.03,0.0543961
14,18430,41188,40912,0.03,0.0543961
14,18430,41188,44118,0.03,0.0543961
14,18430,42933,42435,0.03,0.0543961
14,18430,42933,43647,0.03,0.0543961
14,18430,42933,40912,0.03,0.0543961
14,18430,42933,43345,0.03,0.0543961
14,18430,42933,44000,0.03,0.0543961
14,18430,42933,42974,0.03,0.0543961
14,18430,42284,41283,0.03,0.0543961
14,18430,43992,44208,0.03,0.0543961
14,18430,43992,41610,0.03,0.0543961
14,18430,43992,42304,0.03,0.0543961
14,18430,44208,40878,0.03,0.0543961
14,18430,44208,42982,0.03,0.0543961
14,18430,44208,41188,0.03,0.0543961
14,18430,44208,42084,0.03,0.0543961
14,18430,43264,41610,0.03,0.0543961
14,18430,43264,40910,0.03,0.0543961
14,18430,43264,42055,0.03,0.0543961
14,18430,43264,41188,0.03,0.0543961
14,18430,43264,40921,0.03,0.0543961
14,18432,49574,47171,0.03,0.0543961
14,18432,49574,49409,0.03,0.0543961
14,18432,49574,48260,0.03,0.0543961
14,18432,49574,48456,0.03,0.0543961
14,18432,49574,48177,0.03,0.0543961
14,18432,49574,49394,0.03,0.0543961
14,18432,49574,50241,0.03,0.0543961
14,18432,49409,48877,0.03,0.0543961
14,18432,49409,46943,0.03,0.0543961
14,18432,49409,47440,0.03,0.0543961
14,18432,49409,47999,0.03,0.0543961
14,18432,49490,49409,0.03,0.0543961
14,18432,49490,49314,0.03,0.0543961
14,18432,49603,46665,0.03,0.0543961
14,18432,49603,48857,0.03,0.0543961
14,18432,49603,50094,0.03,0.0543961
14,18432,49603,49314,0.03,0.0543961
14,18432,49394,46663,0.03,0.0543961
14,18432,49394,48445,0.03,0.0543961
14,18432,49394,49699,0.03,0.0543961
14,18432,49394,49603,0.03,0.0543961
14,18432,49280,49409,0.03,0.0543961
14,18432,49280,46665,0.03,0.0543961
14,18432,49280,49309,0.03,0.0543961
14,18432,49280,46679,0.03,0.0543961
14,18432,47813,48177,0.03,0.0543961
14,18432,47813,48260,0.03,0.0543961
14,18432,47813,46732,0.03,0.0543961
14,18432,47813,49211,0.03,0.0543961
14,18432,47813,48637,0.03,0.0543961
14,18432,46781,48260,0.03,0.0543961
14,18432,46781,49461,0.03,0.0543961
14,18432,46781,48456,0.03,0.0543961
14,18432,46781,48906,0.03,0.0543961
14,18432,46781,49574,0.03,0.0543961
14,18432,49699,49574,0.03,0.0543961
14,18432,49699,50222,0.03,0.0543961
14,18432,46610,48456,0.03,0.0543961
14,18432,46610,49309,0.03,0.0543961
14,18432,46610,47999,0.03,0.0543961
14,18432,49459,47999,0.03,0.0543961
14,18432,49459,49461,0.03,0.0543961
14,18432,49459,46772,0.03,0.0543961
14,18432,49459,46732,0.03,0.0543961
14,18432,49459,49314,0.03,0.0543961
14,18432,48857,46665,0.03,0.0543961
14,18432,48857,49459,0.03,0.0543961
14,18432,48857,49222,0.03,0.0543961
14,18432,46956,50222,0.03,0.0543961
14,18432,46956,47999,0.03,0.0543961
14,18432,46956,46663,0.03,0.0543961
14,18432,48637,49222,0.03,0.0543961
14,18432,48637,49699,0.03,0.0543961
14,18432,48637,48774,0.03,0.0543961
14,18432,48637,46772,0.03,0.0543961
14,18432,48637,48763,0.03,0.0543961
14,18432,48637,49551,0.03,0.0543961
14,18432,48177,49309,0.03,0.0543961
14,18432,48177,48632,0.03,0.0543961
14,18432,46665,46610,0.03,0.0543961
14,18432,46665,49409,0.03,0.0543961
14,18432,46665,47252,0.03,0.0543961
14,18432,46665,49222,0.03,0.0543961
14,18432,46665,46772,0.03,0.0543961
14,18432,50241,48986,0.03,0.0543961
14,18432,47430,47249,0.03,0.0543961
14,18432,47430,46610,0.03,0.0543961
14,18432,47430,48260,0.03,0.0543961
14,18432,47252,49222,0.03,0.0543961
14,18432,47252,46943,0.03,0.0543961
14,18432,47252,49699,0.03,0.0543961
14,18432,49211,48456,0.03,0.0543961
14,18432,49211,49314,0.03,0.0543961
14,18432,49211,50222,0.03,0.0543961
14,18432,49211,49394,0.03,0.0543961
14,18432,49211,48763,0.03,0.0543961
14,18432,48877,50244,0.03,0.0543961
14,18432,48877,47249,0.03,0.0543961
14,18432,48877,50094,0.03,0.0543961
14,18432,48877,46781,0.03,0.0543961
14,18432,50222,48906,0.03,0.0543961
14,18432,50222,49146,0.03,0.0543961
14,18432,50222,46663,0.03,0.0543961
14,18432,50222,46732,0.03,0.0543961
14,18432,47440,48260,0.03,0.0543961
14,18432,47440,50222,0.03,0.0543961
14,18432,47440,49699,0.03,0.0543961
14,18432,48631,49459,0.03,0.0543961
14,18432,48631,48177,0.03,0.0543961
14,18432,48631,46781,0.03,0.0543961
14,18432,48631,47999,0.03,0.0543961
14,18432,49309,48774,0.03,0.0543961
14,18432,49309,49461,0.03,0.0543961
14,18432,48906,48637,0.03,0.0543961
14,18432,48906,49603,0.03,0.0543961
14,18432,48906,46943,0.03,0.0543961
14,18432,48906,47999,0.03,0.0543961
14,18432,48906,47171,0.03,0.0543961
14,18432,50094,48906,0.03,0.0543961
14,18432,50094,48986,0.03,0.0543961
14,18432,50094,47249,0.03,0.0543961
14,18432,46679,49222,0.03,0.0543961
14,18432,46679,48260,0.03,0.0543961
14,18432,50244,47813,0.03,0.0543961
14,18432,50244,46663,0.03,0.0543961
14,18432,50244,47430,0.03,0.0543961
14,18432,50244,49314,0.03,0.0543961
14,18432,50244,48637,0.03,0.0543961
14,18432,47249,48260,0.03,0.0543961
14,18432,47249,46772,0.03,0.0543961
14,18432,47249,47171,0.03,0.0543961
14,18432,47249,48857,0.03,0.0543961
14,18432,47249,49280,0.03,0.0543961
14,18432,46663,49574,0.03,0.0543961
14,18432,46663,49490,0.03,0.0543961
14,18432,48986,47999,0.03,0.0543961
14,18432,48986,46732,0.03,0.0543961
14,18432,48986,48260,0.03,0.0543961
14,18432,48763,47252,0.03,0.0543961
14,18432,48763,46943,0.03,0.0543961
14,18432,48763,46732,0.03,0.0543961
14,18432,48763,48857,0.03,0.0543961
14,18432,48763,47430,0.03,0.0543961
14,18432,46943,46772,0.03,0.0543961
14,18432,46943,49394,0.03,0.0543961
14,18432,46943,49603,0.03,0.0543961
14,18432,46943,48774,0.03,0.0543961
14,18432,49461,49280,0.03,0.0543961
14,18432,49461,48177,0.03,0.0543961
14,18432,49461,50222,0.03,0.0543961
14,18432,49461,47249,0.03,0.0543961
14,18432,48260,48177,0.03,0.0543961
14,18432,48260,49409,0.03,0.0543961
14,18432,48260,46665,0.03,0.0543961
14,18432,49551,47813,0.03,0.0543961
14,18432,49551,50244,0.03,0.0543961
14,18432,49551,47092,0.03,0.0543961
14,18432,49551,46665,0.03,0.0543961
14,18432,49314,46943,0.03,0.0543961
14,18432,49314,48445,0.03,0.0543961
14,18432,46772,49409,0.03,0.0543961
14,18432,46772,48774,0.03,0.0543961
14,18432,46772,47092,0.03,0.0543961
14,18432,49222,49574,0.03,0.0543961
14,18432,49222,46781,0.03,0.0543961
14,18432,47999,47252,0.03,0.0543961
14,18432,47092,48877,0.03,0.0543961
14,18432,46732,49409,0.03,0.0543961
14,18432,46732,48445,0.03,0.0543961
14,18432,48632,48774,0.03,0.0543961
14,18432,48632,49461,0.03,0.0543961
14,18432,48632,48877,0.03,0.0543961
14,18432,48632,47430,0.03,0.0543961
14,18432,48445,48906,0.03,0.0543961
14,18432,49146,49211,0.03,0.0543961
14,18432,49146,48637,0.03,0.0543961
14,18432,49146,48857,0.03,0.0543961
14,18432,49146,49314,0.03,0.0543961
14,18440,34279,30723,0.03,0.0543961
14,18440,34279,33110,0.03,0.0543961
14,18440,34279,33792,0.03,0.0543961
14,18440,34279,32195,0.03,0.0543961
14,18440,34279,32798,0.03,0.0543961
14,18440,34279,29616,0.03,0.0543961
14,18440,32055,30493,0.03,0.0543961
14,18440,32055,31590,0.03,0.0543961
14,18440,32055,29855,0.03,0.0543961
14,18440,35076,30587,0.03,0.0543961
14,18440,35076,31590,0.03,0.0543961
14,18440,35599,32315,0.03,0.0543961
